conversation_id,message,answered,sentiment,category,intent
9f35d1e8-cf72-4884-961a-f6aea2073a9c,"Tabii, gelinlik fiyatları ile ilgili yardımcı olabilmem için birkaç bilgiye daha ihtiyacım var:

1. **Gelinliği kiralamak mı, satın almak mı istiyorsunuz?**
2. **Tahmini bütçeniz nedir?** (Örneğin: 20.000 TL’ye kadar, 30.000 TL’ye kadar gibi)
3. **Özel dikim mi, hazır model mi düşünüyorsunuz?**
4. **Belirli bir tarz veya marka tercihiniz var mı?**

Bu sorulara yanıt verirseniz, Ankara ve yakın ilçelerdeki gelinlik firmalarından size en uygun fiyatları ve seçenekleri önerebilirim.",Yes,positive,Gelinlik,Bilgi soruyor
9f35d1e8-cf72-4884-961a-f6aea2073a9c,satın almak istiyorum 10000 özel dikim,Yes,positive,Diğer,Belirsiz
9f35d1e8-cf72-4884-961a-f6aea2073a9c,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f35d1e8-cf72-4884-961a-f6aea2073a9c,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f35db05-7a1c-44b4-b9d0-95058facf41c,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f35db05-7a1c-44b4-b9d0-95058facf41c,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f35db05-7a1c-44b4-b9d0-95058facf41c,"Harika! **Mezuniyet** organizasyonu için yardımcı olabilirim. Aşağıdaki seçeneklerden hangisiyle ilgileniyorsunuz?

- Mezuniyet organizasyonu firması mı arıyorsunuz?
- Mezuniyet partisi için mekan mı arıyorsunuz?

Hangisiyle ilgilendiğinizi belirtir misiniz? Ayrıca, etkinliğin yapılacağı şehri ve ilçeyi de paylaşabilir misiniz?",Yes,positive,Mekan,Mekan arıyor
9f35db05-7a1c-44b4-b9d0-95058facf41c,Mekan arıyorum,Yes,positive,Mekan,Mekan arıyor
9f35db05-7a1c-44b4-b9d0-95058facf41c,"Süper! Size en uygun mezuniyet partisi mekanlarını önerebilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Etkinliği hangi şehir ve ilçede yapmak istiyorsunuz?**
2. **Tahmini kaç kişi katılacak?**
3. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta ve meşrubat gibi)
4. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, size en uygun mekanları hemen önerebilirim!",No,positive,Mekan,Mekan arıyor
9f35db05-7a1c-44b4-b9d0-95058facf41c,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f360cab-576d-47fb-aed3-7a3291cd5a30,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f360cab-576d-47fb-aed3-7a3291cd5a30,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f360cab-576d-47fb-aed3-7a3291cd5a30,"Harika! **Düğün** için mekan veya hizmet arayışınızda size yardımcı olabilmem için birkaç bilgiye daha ihtiyacım olacak.

Öncelikle, düğününüzü hangi şehir ve ilçede yapmak istiyorsunuz? (Örneğin: İstanbul, Beylikdüzü)",Yes,positive,Mekan,Mekan arıyor
9f360cab-576d-47fb-aed3-7a3291cd5a30,İstanbul,Yes,positive,Diğer,Belirsiz
9f360cab-576d-47fb-aed3-7a3291cd5a30,"Teşekkürler! İstanbul’da çok sayıda harika düğün mekanı ve hizmet seçeneği mevcut.

Hangi ilçede düğün yapmak istediğinizi belirtir misiniz? Eğer kararsızsanız, birkaç popüler ilçe önerebilirim veya birden fazla ilçe de seçebilirsiniz.",Yes,positive,Mekan,Mekan arıyor
9f360cab-576d-47fb-aed3-7a3291cd5a30,Birden fazla ilçe,Yes,negative,Diğer,Belirsiz
9f360cab-576d-47fb-aed3-7a3291cd5a30,"Tabii, birden fazla ilçe seçebilirsiniz! Hangi ilçelerde düğün yapmak istediğinizi belirtir misiniz? Örneğin: Beylikdüzü, Bakırköy, Kadıköy gibi.

Ayrıca, seçtiğiniz ilçelere yakın olan komşu ilçelerdeki mekanları da size önerebilirim. İlçeleri paylaşabilir misiniz?",No,positive,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"Harika! **Sünnet** organizasyonu için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım olacak:

1. **Hangi şehir ve ilçede** sünnet organizasyonu yapmak istiyorsunuz?
2. **Tahmini tarih** belli mi?
3. **Yaklaşık kaç davetli** olacak?
4. **Yemekli, kokteyl ya da pastalı** bir organizasyon mu düşünüyorsunuz?
5. **Kişi başı veya toplam bütçeniz** nedir?

Bu bilgileri paylaşırsanız, size en uygun sünnet organizasyon mekanlarını ve hizmetlerini önerebilirim.",Yes,positive,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,130 kisi pastali,Yes,positive,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"Teşekkürler! Şu ana kadar bildiklerim:

- **Etkinlik türü:** Sünnet
- **Davetli sayısı:** 130 kişi
- **İkram tercihi:** Pastalı (yani pasta ve meşrubat ikramı)

Şimdi, size en uygun mekanları önerebilmem için birkaç bilgiye daha ihtiyacım var:

1. **Şehir ve ilçe** neresi olacak?
2. **Tahmini etkinlik tarihi** belli mi?
3. **Toplam bütçeniz** nedir? (Veya kişi başı bütçe de belirtebilirsiniz.)

Bu bilgileri paylaşırsanız, hemen size uygun sünnet mekanlarını ve organizasyon firmalarını önermeye başlayabilirim!",Yes,positive,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,Eylül 20,Yes,positive,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"Çok güzel, etkinlik tarihi olarak **20 Eylül**’ü not aldım.

Şimdi son birkaç bilgiye daha ihtiyacım var:
1. **Şehir ve ilçe** neresi olacak?
2. **Toplam bütçeniz** nedir? (Veya kişi başı bütçe de belirtebilirsiniz.)

Bu bilgileri de paylaşırsanız, size en uygun sünnet organizasyon mekanlarını hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,B.pasa,Yes,negative,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"Teşekkürler! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Sünnet
- **Tarih:** 20 Eylül
- **Davetli sayısı:** 130 kişi
- **İkram tercihi:** Pastalı (pasta ve meşrubat)
- **İlçe:** Bayrampaşa (B.pasa)

Şimdi, size en uygun mekanları önerebilmem için son olarak **toplam bütçenizi** veya **kişi başı ayırdığınız bütçeyi** öğrenebilir miyim? Böylece hem Bayrampaşa’da hem de yakın ilçelerde (Esenler, Gaziosmanpaşa, Eyüpsultan gibi) en uygun seçenekleri sunabilirim.",Yes,positive,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,40 bin,Yes,negative,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Yes,negative,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,Sahra sultan,Yes,positive,Diğer,Belirsiz
9f3613c4-a6b1-41f9-8138-1bd61a29258e,"Harika bir seçim! **Sahra Sultan Düğün Sarayı** Bayrampaşa’da, 500 kişilik kapasitesiyle ve uygun fiyatlarıyla öne çıkan bir mekan.

**Sahra Sultan Düğün Sarayı** hakkında detaylı bilgi ve iletişim için aşağıdaki bağlantıyı kullanabilirsiniz:  
👉 [Sahra Sultan Düğün Sarayı - Detaylı Bilgi ve Fiyatlar](https://dugunbuketi.com/fiyati/sahra-sultan-dugun-salonu-bayrampasa-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Dilerseniz doğrudan arayarak bilgi alabilirsiniz:  
📞 +90-850-307-4215

Ek olarak, isterseniz Sahra Sultan Düğün Sarayı’na alternatif olarak yakın ilçelerdeki mekanları da önerebilirim.  
Başka bir konuda da yardımcı olmamı ister misiniz? Bugünkü hizmetimden memnun kaldınız mı?",No,positive,Mekan,Mekan arıyor
9f3613c4-a6b1-41f9-8138-1bd61a29258e,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f36bfc2-f89c-42fd-9208-308a372b0d06,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f36bfc2-f89c-42fd-9208-308a372b0d06,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f36bfc2-f89c-42fd-9208-308a372b0d06,"Sanırım ""Kaç masa var?"" veya ""Kaç masa çıkar?"" diye sormak istediniz. Size daha iyi yardımcı olabilmem için birkaç bilgiye ihtiyacım var:

- **Toplam davetli sayınız** kaç kişi olacak?
- Masalarınızda **kaç kişi oturmasını** istersiniz? (Genelde 8, 10 veya 12 kişilik masalar tercih ediliyor.)

Bu bilgileri paylaşırsanız, sizin için yaklaşık kaç masa gerektiğini hemen hesaplayabilirim!",Yes,negative,Diğer,Bilgi soruyor
9f36bfc2-f89c-42fd-9208-308a372b0d06,Var12,Yes,positive,Diğer,Belirsiz
9f36bfc2-f89c-42fd-9208-308a372b0d06,"Teşekkürler! 12 masa olmasını istiyorsunuz, doğru mu anladım? Şimdi, size daha iyi yardımcı olabilmem için birkaç bilgiye daha ihtiyacım olacak:

- Her masada **kaç kişi** oturacak?
- Toplamda **kaç davetli** bekliyorsunuz?
- Etkinlik türünüz nedir? (Düğün, kına, nişan vb.)
- Hangi ilçede ve şehirde yapmak istiyorsunuz?

Bu bilgilerle, size en uygun mekan veya organizasyon önerilerini sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f36bfc2-f89c-42fd-9208-308a372b0d06,Nişan,Yes,positive,Diğer,Belirsiz
9f36bfc2-f89c-42fd-9208-308a372b0d06,"Harika! **Nişan** organizasyonu için yardımcı olabilmem adına birkaç sorum daha olacak:

1. **Hangi şehir ve ilçede** nişanınızı yapmak istiyorsunuz?
2. Toplamda **kaç davetli** bekliyorsunuz?
3. **İkram tercihiniz** nedir? (Yemekli, kokteyl, pasta & meşrubat gibi)
4. Her masada **kaç kişi** oturacak?

Bu bilgileri paylaşırsanız, size en uygun nişan mekanlarını ve organizasyon önerilerini sunabilirim!",No,positive,Mekan,Mekan arıyor
9f36bfc2-f89c-42fd-9208-308a372b0d06,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Harika! **Düğün** organizasyonu için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım olacak.

Öncelikle, düğününüzü hangi şehir ve ilçede yapmak istiyorsunuz? (Örneğin: İstanbul, Beylikdüzü)",Yes,positive,Organizasyon,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,Mersin,Yes,positive,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Teşekkürler! **Mersin**’de düğün yapmak istiyorsunuz. Hangi ilçede olmasını tercih edersiniz? Yoksa tüm Mersin için öneriler sunmamı ister misiniz?

Ayrıca, düğününüz için düşündüğünüz tahmini bir tarih var mı? (Yıl-ay veya gün olarak paylaşabilirsiniz.)",Yes,positive,Diğer,Bilgi soruyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,22.08.2025,Yes,negative,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Çok güzel, düğününüz için **22 Ağustos 2025** tarihini belirlediniz. Şimdi, Mersin’in hangi ilçesinde düğün yapmak istediğinizi öğrenebilir miyim? Yoksa tüm Mersin genelinde öneriler sunmamı ister misiniz?

Bir de, nasıl bir hizmet arıyorsunuz?
- **Düğün mekanı**
- **Düğün organizasyonu**
- **Düğün fotoğrafçısı**
- **Diğer** (belirtmek isterseniz)

Sizin için en uygun seçenekleri sunabilmem için bu bilgileri paylaşabilir misiniz?",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Merkez,Yes,negative,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Teşekkürler! **Mersin Merkez**’de düğün yapmak istiyorsunuz ve tarih olarak da 22 Ağustos 2025’i belirttiniz.

Şimdi, nasıl bir hizmet aradığınızı öğrenebilir miyim?
- **Düğün mekanı**
- **Düğün organizasyonu**
- **Düğün fotoğrafçısı**
- **Diğer** (belirtmek isterseniz)

Ayrıca, düğününüzde kaç davetli olmasını planlıyorsunuz? Ve ikram tercihiniz nedir? (Yemekli, kokteyl, pasta & meşrubat gibi)

Bu bilgilerle size en uygun önerileri sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Düğün mekani,Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Harika! **Düğün mekanı** arıyorsunuz. Şimdi birkaç detay daha paylaşabilir misiniz?

1. **Tahmini davetli sayınız kaç olacak?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, pasta & meşrubat)
3. **Kişi başı bütçeniz nedir?** (Yaklaşık bir rakam belirtirseniz, en uygun mekanları önerebilirim.)
4. **Açık alan, kapalı alan veya her ikisi de olabilir mi?**
5. **Kır düğünü, otel, salon, havuz başı gibi özel bir mekan tercihiniz var mı?**

Bu sorulara yanıt verdiğinizde, Mersin Merkez ve yakın ilçelerde size en uygun düğün mekanlarını hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,350 kisi,Yes,positive,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Teşekkürler! **350 kişilik** bir düğün planlıyorsunuz.

Şimdi, birkaç küçük detay daha rica edeceğim:
1. **İkram tercihiniz nedir?** (Yemekli, kokteyl, pasta & meşrubat)
2. **Kişi başı bütçeniz yaklaşık olarak ne kadar?**
3. **Açık alan, kapalı alan veya her ikisi de olabilir mi?**
4. **Kır düğünü, otel, salon, havuz başı gibi özel bir mekan tercihiniz var mı?**

Bu bilgilerle, Mersin Merkez ve yakın ilçelerde size en uygun düğün mekanı önerilerini sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Yemeksiz,Yes,negative,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Teşekkürler! **Yemeksiz** (pasta & meşrubat) bir düğün planlıyorsunuz ve 350 kişilik bir davetli listeniz var.

Şimdi, bütçenizi öğrenebilir miyim?  
- **Toplam bütçeniz** veya **kişi başı bütçeniz** nedir?  
Ayrıca, mekan tercihiniz var mı?  
- **Açık alan, kapalı alan veya her ikisi de olabilir mi?**
- **Kır düğünü, salon, otel, havuz başı** gibi özel bir mekan tercihiniz var mı?

Bu bilgilerle Mersin Merkez ve yakın ilçelerde en uygun mekanları hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Kır düğünü,Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Harika! **Kır düğünü** konseptiyle, 350 kişilik ve yemeksiz (pasta & meşrubat) bir organizasyon için Mersin Merkez’de düğün mekanı arıyorsunuz.

Son olarak, toplam bütçenizi veya kişi başı bütçenizi öğrenebilir miyim? Böylece size en uygun mekanları önerebilirim.

Örneğin:  
- Toplam bütçem 100.000 TL  
veya  
- Kişi başı 300 TL gibi.

Bütçenizi paylaşırsanız, hemen uygun kır düğünü mekanlarını listeleyebilirim!",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Kişi başı 150,Yes,negative,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Yes,negative,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Yes,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Belirttiğiniz kriterlerle (**Mersin Merkez**, **kır düğünü**, **350 kişi**, **yemeksiz**, **kişi başı 150 TL**) şu anda uygun bir mekan bulamadım.

Dilerseniz:
- **Yakın ilçeleri** de dahil ederek aramamı genişletebilirim (örneğin: Yenişehir, Mezitli, Akdeniz).
- **Kişi başı bütçenizi biraz artırmayı** düşünür müsünüz?
- Veya **kapalı alan/kır+kapalı alan** gibi alternatif mekan türlerine de bakmamı ister misiniz?

Hangisini denememi istersiniz?",Yes,negative,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Yakın ilçeler dahil olsun,Yes,positive,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",No,positive,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,"Ne yazık ki, **Mersin Merkez ve yakın ilçelerde** kişi başı 150 TL bütçeyle, 350 kişilik, yemeksiz ve kır düğünü konseptine uygun bir mekan şu anda bulamadım.

Dilerseniz;
- **Bütçenizi biraz artırmayı** düşünebilir misiniz?
- **Kapalı alan veya farklı konseptlere** de bakmamı ister misiniz?
- **Daha küçük bir davetli sayısı** ile aramamı ister misiniz?

Kriterlerinizden birini esnetirseniz, size daha fazla seçenek sunabilirim. Nasıl ilerlemek istersiniz?",No,negative,Mekan,Mekan arıyor
9f36e1b9-db0c-4486-8c86-01ec11d12156,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f36f442-f3da-4f36-9f36-204d65b40193,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f36f442-f3da-4f36-9f36-204d65b40193,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f36f442-f3da-4f36-9f36-204d65b40193,"Harika! Düğün organizasyonunuz için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım olacak.

Öncelikle, düğününüzü hangi şehir ve ilçede yapmak istiyorsunuz?",Yes,positive,Organizasyon,Belirsiz
9f36f442-f3da-4f36-9f36-204d65b40193,İzmir İnciraltı veya Balçova,Yes,positive,Diğer,Belirsiz
9f36f442-f3da-4f36-9f36-204d65b40193,"Çok güzel tercihler! **İzmir İnciraltı** ve **Balçova** bölgelerinde birçok harika düğün mekanı bulunuyor.

Sıradaki sorum: Düğününüz için düşündüğünüz **tahmini tarih** nedir? (Yıl ve ay olarak da belirtebilirsiniz.)",Yes,positive,Mekan,Mekan arıyor
9f36f442-f3da-4f36-9f36-204d65b40193,23 Ağustos,Yes,positive,Diğer,Belirsiz
9f36f442-f3da-4f36-9f36-204d65b40193,"Teşekkürler! 23 Ağustos için İzmir İnciraltı veya Balçova’da uygun mekanları önerebilmem adına birkaç bilgiye daha ihtiyacım var:

Düğününüzde yaklaşık **kaç davetli** olacak?  
Ayrıca, **ikram tercihiniz** nedir? (Yemekli, kokteyl, pasta ve meşrubat gibi)",Yes,positive,Mekan,Mekan arıyor
9f36f442-f3da-4f36-9f36-204d65b40193,100 kişi olur yemekli,Yes,positive,Diğer,Belirsiz
9f36f442-f3da-4f36-9f36-204d65b40193,"Harika! Şu ana kadar elimdeki bilgiler:

- **Etkinlik türü:** Düğün
- **Şehir/İlçe:** İzmir, İnciraltı veya Balçova
- **Tarih:** 23 Ağustos
- **Davetli sayısı:** 100 kişi
- **İkram tercihi:** Yemekli

Son olarak, kişi başı **yaklaşık bütçenizi** öğrenebilir miyim? Böylece size en uygun mekanları önerebilirim. (Örneğin: kişi başı 500 TL, 1000 TL gibi)",Yes,positive,Mekan,Mekan arıyor
